Artist,TrackName,Lyrics,AgeAppropriate
Jason Derulo,Whatcha Say,"[Intro: Imogen Heap, J.R. Rotem ] Wha-wha-wha-wha-what did she say? ( J-J-J-J-J.R. ) [Chorus: Imogen Heap & Jason Derulo ] Mm, whatcha say? Oh, that you only meant well? Well, of course, you did Mm, whatcha say? ( Jason Derulo ) Mm, that it's all for the best? Of course, it is I (I) was so wrong (Wrong) for so long (Long) Only tryna please myself (Myself) Girl, I (I) was caught up (Up) in her lust (Lust) When I don't really want no one else, so no I know I shoulda treated you better But me and you were meant to last forever So let me in (Let me in) Give me another chance (Another chance) To really be your man (Oh) 'Cause when the roof caved in and the truth came out I just didn't know what to do But when I become a star, we'll be livin' so large I'll do anything for you So tell me, girl [Chorus: Imogen Heap & Jason Derulo ] Mm, whatcha say? Oh, that you only meant well? Well, of course, you did Mm, whatcha say? ( Oh, whatcha say? Whatcha say? ) Mm, that it's all for the best? Of course, it is Mm, whatcha say? Oh, that you only meant well? Well, of course, you did Mm, whatcha say? ( Oh, whatcha say? Whatcha say? ) Wha-wha-wha-wha-what did she say? How (How) could I live (Live) with myself (Self) Knowin' that I let our love go? (Love go) And ooh (Ooh), what I'd do (Do) with one chance (Chance) I just gotta let you know I know what I did wasn't clever But me and you we're meant to be together So let me in (Let me in) Give me another chance (Another chance) To really be your man (Oh) 'Cause when the roof caved in and the truth came out I just didn't know what to do But when I become a star, we'll be livin' so large I'll do anything for you So tell me, girl [Chorus: Imogen Heap & Jason Derulo ] Mm, whatcha say? Oh, that you only meant well? Well, of course, you did Mm, whatcha say? ( Oh, whatcha say? Whatcha say? ) Mm, that it's all for the best? Of course, it is Mm, whatcha say? Oh, that you only meant well? Well, of course, you did Mm, whatcha say? ( Oh, whatcha say? Whatcha say? ) Wha-wha-wha-wha-what did she say? Girl, tell me what you say, I (Say, I) I don't want you to leave me, though you caught me cheatin' Tell me, tell me what you say, I (Say, I) I really need you in my life 'cause things ain't right, girl Tell me, tell me what you say, I (Say, I) I don't want you to leave me, though you caught me cheatin' Tell me, tell me what you say, I (Say, I) I really need you in my life 'cause things ain't right (Oh-oh-ohh) 'Cause when the roof caved in and the truth came out I just didn't know what to do (I just didn't know what to do, mm) But when I become a star, we'll be livin' so large I'll do anything for you So, baby, what you say? [Chorus: Imogen Heap & Jason Derulo ] Mm, whatcha say? Oh, that you only meant well? Well, of course, you did ( Well, of course, I did, baby ) Mm, whatcha say? ( Oh, whatcha say? Whatcha say? Ohh ) Mm, that it's all for the best? Of course, it is ( Oh well, of course, it is ) Mm, whatcha say? Oh, that you only meant well? ( What did you say ) Well, of course, you did ( Woah, oh, oh ) Mm, whatcha say? ( Oh, whatcha say? Whatcha say? ) Wha-wha-wha-wha-what did she say? (Beluga Heights)",1
Cedarmont Kids,Baby Bumblebee,I'm bringing home my baby bumble bee Won't my Mommy be so proud of me I'm bringing home my baby bumble bee - OUCH!! It stung me!! I'm squishin' up my baby bumble bee Won't my Mommy be so proud of me I'm squishin' up my baby bumble bee - EW!! What a mess!! I'm lickin' up my baby bumble bee Won't my Mommy be so proud of me I'm lickin' up my baby bumble bee - ICK!! I feel sick!! I'm throwin' up my baby bumble bee Won't my Mommy be so proud of me I'm throwin' up my baby bumble bee - OH!! What a mess!! I'm wipin' up my baby bumble bee Won't my Mommy be so proud of me I'm wipin' up my baby bumble bee - OOPS!! Mommy's new towel!! I'm wringin' out my baby bumble bee Won't my Mommy be so proud of me I'm wringing out my baby bumble bee - Bye-Bye baby bumble bee!!,1
The Weeknd,The Party & The After Party,"I understand, your body wants it I know your thoughts, oh you 'bout it, 'bout it You're a big girl, and it's your world And I'ma let you do it how you wanna Girl, I'll ride with it, ride with it I know you know, I know you wanna ride with it Don't be shy with it, I'll supply with it I got you, girl, oh, I got it, girl With your Louis V. bag, tats on your arms High heel shoes make you six feet tall Everybody wants you, you can have them all But I got what you need Girl, I got your bag, I got it all Hold your drink, baby, don't you fall Be there in a minute, baby, just one call You don't gotta ask me [Chorus: Victoria Legrand & The Weeknd ] You always go to the parties ( Oh, oh ) To pluck the feathers off all the birds ( Oh ) You always go to the parties On your knees I would not beg you, please Girl, pick up them shoes, I'll race your ass up all them stairs Just grab a room, I swear no one will (Interfere) Girl, bring your friends, if you want, we can share Or we can keep it simple, baby, we can just Ride with it, ride with it I know you know, I know you wanna–*sniff*–with it Don't be shy with it, I'll supply with it I got you, girl, oh, I got it, girl With your Louis V. bag, tats on ya arms High heel shoes make you six feet tall Everybody wants you, you can have them all I got what you need Girl, I got your bag, I got it all Hold your drink, baby, don't you fall Be there in a minute, baby, just one call You don't gotta ask me [Chorus: Victoria Legrand & The Weeknd ] You always go to the parties ( Oh ) To pluck the feathers off all the birds You always go to the parties On your knees I would not beg you, please I would not, I would not, I would not I would not, I will not I would not, I will not Ride with it, ride with it I know you know I know you wanna line with it Don't be shy with it I'll supply with it I got you, girl Oh, I got it, girl Don't you lie with it (Lie) Lie with it (Lie) I know you know I know you wanna (Wanna, wanna, wanna) Ooh (Ooh) Ooh (Ooh) I got you, girl Oh, I got you, girl Ooh Oh, I got it, girl Oh, I got it, girl I think I'm fucking gone, rolling on this floor Messing up your carpet, I'll get on it after four more Sessions of this 'Tron on your floor Should have fucking pulled, but I fucking rolled Feeling like a million bucks before I walked through this door When I walked through your door Can't believe I made it But I made it that's for sure For sure Your loving I need more I need yours She ain't looking for that unconditional What the fuck these bitches on? They want what I'm sitting on They don't want my love They just want my potential Fuck it, I'll be sipping on this, baby, living off bliss Got me drowning in your love Got me drowning in the mist Gimme right attention Or I'll start drowning from my wrist Baby, if you knew The feeling I would give to You (Ah) Oh, you (Ahh) You (Ah)Oh, you 'Cause I got it, girl (Ah) Oh, I got it, girl (Ahh) With me (Ah) With me Woah, you Woah, you Woah, you Woah, you Oh, I got it, girl (Ah) Oh, I got it, girl (Ahh) With me (Ah) With me (Ahh) I, I got a brand new girl Call her Rudolph She'll probably O.D. before I show her to momma All these girls try to tell me she got no love But all these girls never ever got her blowjob Ringtone on silent And if she stops, then I might get violent No call is worth stopping So, momma, please stop calling And we can play all night It just takes one night To let me fucking prove This feeling I would give to You (Ah) Oh, you (Ahh) You (Ah) Oh, you (Ahh) Oh, I got it, girl (Ah) Well, I got it, girl With me, with me With you Woah, you Woah, you Woah, you Oh, I got it, girl (Ah) Yeah, I got it, girl With me, with me Oh, ooh (Ah-ahh) Oh, (Ah-ahh) oh-oh-oh-oh (Ah-Ahh) Oh, I got it, girl",0
Bratzillaz,Glam Gets Wicked (Tonight),"Bratzillaz, Bratzillaz, Bratzillaz Glam gets wicked tonight Bratzillaz, Bratzillaz, Bratzillaz Glam gets wicked tonight Bratzillaz (Come on) Bratzillaz (It's on) Bratzillaz, glam gets wicked tonight Bratzillaz (Come on) Bratzillaz (It's on) Bratzillaz, glam gets wicked tonight (Glam gets wicked tonight) Meet the wicked cousins of the Bratz Ever wonder how they got like that? On their 16th birthday, they realized Bratzacadabra, we've got a witchy side Bratzillaz (Come on) Bratzillaz (It's on) Bratzillaz, glam gets wicked tonight Bratzillaz (Come on) Bratzillaz (It's on) Bratzillaz, glam gets wicked tonight (Bratzillaz) The glam gets wicked (Bratzillaz) In a secret academy in the woods They cast magical spells to do good With mystical and mysterious style They learn how to bewitch and beguile (Yasmina) Sees your future tonight (Meygana) Makes your dreams take flight (Sashabella) Hears animals speak (Cloetta) Turns you glam from geek (Jade) Can fix a broken heart It's all about spells and magic arts This is the scene, a witchy scream And everything is not what it seems Ah-ha-ha-ha! Bratzillaz (Come on) Bratzillaz (It's on) Bratzillaz, glam gets wicked tonight Bratzillaz (Come on) Bratzillaz (It's on) Bratzillaz, glam gets wicked tonight Bratzillaz (Come on) Bratzillaz (It's on) Bratzillaz, glam gets wicked tonight Bratzillaz (Come on) Bratzillaz (It's on) Bratzillaz, glam gets wicked tonight (Bratzillaz) Glam gets wicked (Bratzillaz) Glam gets wicked tonight (Bratzillaz) Gets wicked tonight (Bratzillaz) Glam gets wicked tonight",1
Alexis Munroe,Touch,"Touch This feeling, it turns to Touch Again Huh Touch This feeling, it turns to lust Can we do it again, again? Can we do this again, again? Huh Touch This feeling, it turns to lust Can we do it again, again? Can we do this again, again? Yeah, yeah, yeah I'm falling Again Yeah, yeah, yeah I'm falling For you, falling for you Huh Touch This feeling, it turns to lust Can we do it again, again? Can we do this again, again? Huh Touch This feeling, it turns to lust Can we do it again, again? Can we do this again, again? Yeah, yeah, yeah I'm falling Again Yeah, yeah, yeah I'm falling For you, falling for you Touch This feeling, it turns to lust Touch Again",0
50 Cent,Just A Lil Bit,"Yeah Shady, Aftermath G-Unit Damn, baby, all I need is a lil' bit A lil' bit of this, a lil' bit of that Get it crackin' in the club when you hear the shit Drop it like it's hot, get to workin' that back Girl, shake that thang, yeah work that thang Let me see it go up and down Rotate that thang, I wanna touch that thang When you make it go 'round and 'round I step up in the club, I'm like, ""Who you with?"" G-Unit in the house, yeah, that's my clique Yeah, I'm young, but a nigga from the old school On the dancefloor a nigga doin' old moves I don't give a fuck, I do what I wan' do I hit your ass up, boy, I done warned you Better listen when I talk, nigga don't trip Your heat in the car, mine's in this bitch I ain't tryna beef, I'm tryna get my drink on And my diamonds, my fitted, and my mink on I'ma kick it at the bar 'til it's time to go Then I'ma get in shawty ear and I'ma let her know All a nigga really need is a lil' bit Not a lot, baby girl, just a lil' bit We can head to the crib in a lil' bit I can show you how I live in a lil' bit I wanna unbutton your pants just a lil' bit Take 'em off and pull 'em down just a lil' bit Get to kissin' and touchin' a lil' bit Get to lickin' and --- a lil' bit This is 50 comin' out your stereos Hard to tell though 'cause I switched the flow Eyes a lil' low 'cause I twist the 'dro Pockets on swoll 'cause I move the O's My neck, my wrist, my ears is froze Come get your bitch, she on me, dawg She musta heard about the dough Now Captain, come on and Save-a-Ho I get it crunk in the club, I'm off the chain Number one on the chart all the time mane When the kid in the house, I turn it out Keep the dancefloor packed, that's without a doubt But shawty shake that thang like a pro, man She backed it up on me I'm like ""Oh, man"" I got close enough to her, so I know she could hear System thumpin', party jumpin', I said loud and clear Baby, you got me feelin' right, you heard me? My momma gone, you can spend the night, you heard me? I ain't playin', I'm tryna f--- tonight, you heard me? Clothes off, face down, ass up, come on, ha-ha All a nigga really need is a lil' bit Not a lot, baby girl, just a lil' bit We can head to the crib in a lil' bit I can show you how I live in a lil' bit I wanna unbutton your pants just a lil' bit Take 'em off and pull 'em down just a lil' bit Get to kissin' and touchin' a lil' bit Get to lickin' and --- a lil' bit All a nigga really need is a lil' bit Not a lot, baby girl, just a lil' bit We can head to the crib in a lil' bit I can show you how I live in a lil' bit I wanna unbutton your pants just a lil' bit Take 'em off and pull 'em down just a lil' bit Get to kissin' and touchin' a lil' bit Get to lickin' and --- a lil' bit",0
Demi Lovato,Cool for the Summer,"Tell me what you want, what you like, it's okay I'm a little curious too Tell me if it's wrong, if it's right, I don't care I can keep a secret, can you? Got my mind on your body And your body on my mind Got a taste for the cherry I just need to take a bite Don't tell your mother Kiss one another Die for each other We're cool for the summer (Ha) Ooh Ooh Take me down into your paradise Don't be scared 'cause I'm your body type Just something that we wanna try 'Cause you and I We're cool for the summer Tell me if I won, if I did, what's my prize? I just wanna play with you too Even if they judge, fuck it, I'll do the time I just wanna have some fun with you Take me down into your paradise Don't be scared 'cause I'm your body type Just something that we wanna try 'Cause you and I (You and I) We're cool for the summer (Ha) We're cool for the summer We're cool for the summer Shh, don't tell your mother Got my mind on your body And your body on my mind Got a taste for the cherry I just need to take a bite Take me down Take me down into your paradise (Don't be scared) Don't be scared 'cause I'm your body type Just something that we wanna try (Wanna try) 'Cause you and I (You and I) We're cool for the summer (Oh) (Take me down) We're cool for the summer (Don't be scared) 'Cause I'm your body type (Just something) Just something that we wanna try 'Cause you and I (You and I) We're cool for the summer (Ha) (Ooh) We're cool for the summer",0
Rodney Carrington,A Dozen Roses - Live,"I got a twelve-inch dick and a dozen roses And a pickup truck Hubba-hubba-hubba-hey That's all I wrote of that one That's all I figured I needed Alright listen. Here's what we're gonna do. We're gonna sing this song together I know you girls are going ""I'm not singing: I got a twelve-inch dick, a dozen roses, a pickup truck, Hubba-hubba-hubba-hubba!"" Yes you are We're gonna pretend your boyfriend or your husband's got all three of those. You consider it yours, okay? Everybody in the whole building, loud and proud. Here we go: I got a twelve-inch dick and a dozen roses And a pickup truck Hubba-hubba-hubba-hey I got it, that's important, you gotta get that: Hubba-hubba-hubba-hey, let me hear it Hubba-hubba-hubba-hey, horseshit Hubba-hubba-hubba-hey, horseshit, do it again Hubba-hubba-hubba-hey There you go, fuck, goddamn, like people act like I'm asking you to do fucking push-ups for God's... Is there a gas leak in this fucking place? What's wrong with you people? Alright, boys, close your eyes, don't say a word, daddy's gonna buy you a little mockingbird, okay? Girls, you're gonna do this all by your little lonesome. You are And you're gonna sing it pretty. Pretty, like Rodney likes it. Like this: ""I got a twelve-inch dick and a dozen roses…"" Pretty, not like: ""I GOT A TWELVE-INCH DICK…"" I don't want you singing like some drunk hillbilly in the shower washing her pooty-poo somewhere I want you singing like a church choir that's been together for a long damn time Boys, listen to this, you'll love it. Girls, if you ain't got no nuts underneath that skirt. Get your ass to sing it: ""I got a twelve-inch dick and a dozen roses And a pickup truck Hubba-hubba-hubba-hey"" That's half ass! Girls sound like you're some camp somewhere or something. How'd you like to walk up on that campsite boys ""Hi girls! Got some roses in the truck. I don't have that other thing you're looking for, but I know a fella."" Alright boys, your turn: ""I got a twelve-inch dick and a dozen roses And a pickup truck Hubba-hubba-hubba-hey"" Fuck, you sound like you've been on a naval ship for twelve months ""I see the pussy captain!"" You know what, you're gonna sing that song on the way home It's easy to remember when you're drunk I'll tell you something else, the girls will start singing it first. They'll throw one other word in there that we didn't intend on: ""I wish I had a twelve-inch dick and a dozen roses And a pickup truck Hubba-hubba-hubba-hey"" I sang that song to my mama. She said, ""I can do without the roses and the truck."" Goddamn, she's funny!",0
Marshmello,Alone,"I'm so alone, nothing feels like home I'm so alone, trying to find my way back home to you I'm so alone, nothing feels like home I'm so alone, trying to find my way back home to you You, you, you, you, you, you, you, you You, you, you, you, you, you, you, you I'm so alone, trying to find my way back home to you",1
Lea Salonga,A Whole New World,"I can show you the world Shining, shimmering, splendid Tell me, Princess Now, when did you last let your heart decide? I can open your eyes Take you wonder by wonder Over, sideways and under On a magic carpet ride A whole new world A new fantastic point of view No one to tell us no, or where to go Or say we're only dreaming A whole new world A dazzling place I never knew But when I'm way up here, it's crystal-clear That now, I'm in a whole new world with you Now I'm in a whole new world with you Unbelievable sights Indescribable feeling Soaring, tumbling, freewheeling Through an endless diamond sky A whole new world ( Don't you dare close your eyes ) A hundred thousand things to see (Hold your breath, it gets better) I'm like a shooting star, I've come so far I can't go back to where I used to be A whole new world (Every turn a surprise) With new horizons to pursue (Every moment red-letter) I'll chase them anywhere, there's time to spare Let me share this whole new world with you A whole new world (A whole new world) That's where we'll be (That's where we'll be) A thrilling chase, a wondrous place For you and me",1
Kevin Gates,D U Down,"What you say your name is? This your first time bein' here, you know around me, yeah? Look Man I want the fuck out you Like nah Dick you down, dick you down Dick you down, dick you down Every time you call Pick you up, bring you 'round I'ma beat it up, he don't do you Like I do, ooohhh Ran off on the plug, I was touching her to Plies Country fine she obliged I was givin' a massage Big fine like her mama She smile, then I got her Then I got her out her body That little pussy got some power Know she tryna be a model Dancin' while she was in college Bartender at the spot, and yeah That lil' pussy got some power Lickin' on her, go to kissin' on her For a long, long, long time I wanna go another round with you, baby Only if you don't mind Had you on the four wheeler You was excited, nibble on you, Tyson Smackin' on it while I grip it from the back Actin' like you don't like it I go hard in the bed I be pullin' on her hair Diamonds glistenin' all up in your face Now stick that ass in the air Dick you down, dick you down Dick you down, dick you down Every time you call Pick you up, bring you 'round I'ma beat it up, he don't do you Like I do, ooohhh Dick you down, dick you down Dick you down, dick you down Every time you call Pick you up, bring you 'round I'ma beat it up, he don't do you Like I do, ooohhh In here layin' in my chest Teeth twinkle in the dark She asleep and I'm awake And I'm reminiscin' in my thoughts She my baby, she a boss I might go buy her a car I just wanna see her floss She like real she awesome Can't take a lot, she go to talkin' And I don't really do no talkin' We had met out while out in Houston South-by while out in Austin I be fuckin her to my lil' brother Bam music, you know I'm retarded I'm a bread winner, yeah But you can call me Kevin She be callin' me Marcellus Throw it back, I bout to catch it Ain't no fallin', I'ma catch you If you callin', come and best you Super nice to your lil' sister kids You know all of them my nephews She be laughin' at me, she be crackin' up Told her pink is where I met you",0
Ed Sheeran,Celestial,"You see tonight, it could go either way Hearts balanced on a razor blade We are designed to love and break And to rinse and repeat it all again I get stuck when the world's too loud And things don't look up when you're goin' down I know your arms are reachin' out From somewhere beyond the clouds You make me feel Like my troubled heart is a million miles away You make me feel Like I'm drunk on stars and we're dancing out in the space Celestial Celеstial I see the light shining through the rain A thousand colours in a brighter shadе Needed to rise from the lowest place There's silver lining that surrounds the grey When I get lost, will you come back around? Things don't look up when you're goin' down I know your arms, they are reachin' out From somewhere beyond the clouds You make me feel Like my troubled heart is a million miles away You make me feel Like I'm drunk on stars and we're dancing out in the space Celestial Celestial, oh We were made to be nothin' more than this Findin' magic in all the smallest things The way we notice, that's what really matters Let's make tonight go on and on and on (You make me feel) We were made to be nothin' more than this Findin' magic in all the smallest things (You make me feel) The way we notice, that's what really matters Let's make tonight go on and on and on You make me feel Like my troubled heart is a million miles away You make me feel Like I'm drunk on stars and we're dancing out in the space Celestial, ohh Celestial, ohh Celestial, ohh We were made to be nothin' more than this Findin' magic in all the smallest things (Celestial, ohh) The way we notice, that's what really matters is Make tonight go on and on and on Celestial",1
Survivor,Eye of the Tiger,"Risin' up, back on the street Did my time, took my chances Went the distance, now I'm back on my feet Just a man and his will to survive So many times it happens too fast You trade your passion for glory Don't lose your grip on the dreams of the past You must fight just to keep them alive It's the eye of the tiger, it's the thrill of the fight Risin' up to the challenge of our rival And the last known survivor stalks his prey in the night And he's watching us all with the eye of the tiger Face to face, out in the heat Hangin' tough, stayin' hungry They stack the odds till we take to the street For the kill with the skill to survive Risin' up, straight to the top Had the guts, got the glory Went the distance, now I'm not gonna stop Just a man and his will to survive The eye of the tiger The eye of the tiger The eye of the tiger The eye of the tiger",1
The Weeknd,High For This,"You don't know what's in store But you know what you're here for Close your eyes, lay yourself beside me (Ooh) Hold tight for this ride We don't need no protection Come alone, we don't need attention Open your hand, take a glass Don't be scared, I'm right here Even though, you don't roll Trust me, girl, you wanna be high for this Take it off, you want it off 'Cause I know what you're feeling It's okay, girl, I feel it too Let it be, baby breathe I swear I'm right here We'll be good, I promise, we'll be so good, yeah Woah, woah, woah, woah Woah, woah, woah, woah Woah, woah, woah, woah You wanna be high for this For this You wanna be high for this Ooh, woah You wanna be high for this, yeah You wanna be high for this",0
Fetty Wap,My Way (feat. Monty),"NickE on the track Ayy, yeah, baby Squad, ayy, ayy (Skrrt) Baby, won't you come my way? (Baby, won't you come my way?) Got something I want to say (Got something I want to say) Cannot keep you out my brain But first off I'ma start by sayin' this, ayy All headshots if you think you could take my bitch, ayy And I'm too turnt, when I shoot, swear I won't miss, ayy B-Baby, won't you come my way? (Baby, won't you come my way?) Baby, won't you come my way? B-B-Baby, this is something you should know (Ayy, ayy, ayy) I don't ever chase no hoes (Ayy, ayy, ayy) I spotted you, you had that glow (I spotted you, you had that glow) Watch me pull out all this dough Take you where you want to go Flexin' on your ex, I know (Flexin' on your ex, I know) He ain't ever take you out (He ain't ever take you out), barely even left your house (Ayy) How dare that nigga run his mouth, when his pockets in a drought The last single he put out (He put out), didn't even make it out And he dumb as hell and I swear his ass don't think, ayy (Yeah, baby, ayy) If he disrespect, two shots and I won't blink, ayy (Yeah, baby, ayy) Never really cared what the fuck these niggas think, ayy I got deep pockets, I swear my shit's on sink, ayy And he mad as fuck, big ZooWap all she sing, ayy (Big ZooWap all she sing) And he mad as fuck, big ZooWap in her dreams, ayy (Big ZooWap in her dreams) Well, he mad as fuck, when they sex she scream for me, ayy (Yeah, baby, ayy) Big ZooWap what these niggas should be, ayy Oh, baby girl, you can stay the night 'til the morn' All this ice on my arm, what you like, what you want? ( Yeah, baby, ayy ) And I might put you on, bitch, it's mine can't you see? ( Ayy, ayy, ayy ) And I rock 17, all these knots in my jeans Me and Zoo turnin' up, got your boo in the cut And she sue 'cause it's looking like the roof goin' up ( Yeah ) Countin' all this bread, I don't talk to feds (Nah) Try and take my bitch, you gonna take two to the head 'Cause, baby, you the baddest ( Baby, you the baddest ) All this money, I'ma cash it ( Money, I'ma cash it ) And I'm swervin' all in traffic ( Swervin' all in traffic ) While I'm trappin' out the mansion ( Trappin' out the mansion ) And I'm moving through the tri-state ( Moving through the tri-state ) Do 200 on the highway ( 200 on the highway ) And I'm swervin' in my i8 ( Swervin' in my i8 ) Baby, you should come my way Baby, you should come my way ( Squad )",0
Flo Rida,My House,"Open up the champagne, pop It's my house, come on, turn it up, uh Hear a knock on the door and the night begins 'Cause we done this before, so you come on in Make yourself at my home, tell me where you been Pour yourself something cold, baby, cheers to this Sometimes you gotta stay in And you know where I live Yeah, you know what we is Sometimes you gotta stay in, in Welcome to my house Baby, take control now We can't even slow down We don't have to go out Welcome to my house Play that music too loud Show me what you do now We don't have to go out (Uh) Welcome to my house (Hey) Welcome to my house Morning comes and you know that you wanna stay Close the blinds, let's pretend that the time has changed Keep our clothes on the floor, open up champagne Let's continue tonight, come on, celebrate (That's how we do) Sometimes you gotta stay in And you know where I live (You know where I live) Yeah, you know what we is (You know what we is) Sometimes you gotta stay in, in Welcome to my house Baby, take control now (Now) We can't even slow down We don't have to go out (Out, out) Welcome to my house Play that music too loud (Turn it up, turn it up) Show me what you do now (Show me now) We don't have to go out (Go out, go out) (Uh) Welcome to my house It's my house, come on, bring a friend Welcome to my house Welcome to my duck-off, the crib, the spot, the pad But my house is your house if you throwin' it back Excuse me if my home draining the sad Soon as these happy faces land, you can run with the cash Homerun, slam dunk, touchdown pass Mi casa es tu casa, so it ain't no holding back Another shot of vodka, you know what's in my glass It's my house, just relax Welcome to my house (Hey) Baby, take control now (Woo, woo) We can't even slow down (Hit the brakes, hit the brakes, slow down) We don't have to go out (Cheers to this) Welcome to my house Play that music too loud (Turn it up) Show me what you do now We don't have to go out (Go out) (Ayy, ayy) Welcome to my house You heard me, we ain't gotta go out 'cause what? Welcome to my house It's my house, my house What? What? Welcome to my house It's my house, haha",1
Jhené Aiko,Stay Ready (What A Life),"We do not exist in Any other instant Here in this dimension You and I are meant to be I have waited lifetimes to find you Now that you're here I can remind you Of the things you've been dreaming, times two I promise you If you just give me 24 Man, all I need is 24 hours I promise you'll want plenty more You've probably been waiting forever So how does it sound Us on the ground Giving you my love? There's no place quite like here There's no better time than now You gotta stay ready There's no place quite like here There's no better time than now That's why I stay ready Tell me find your spot with the warning that I might slip And when you climb on top that's the ultimate road trip Ride on me like your Pac got me thinkin' it's '96 I can rap on some nineties shit, wrap your leggings around my hip I'm so hip to it, tourists want to come speculate But if I stay monogamous, promise this kiss will always taste like candy And yeah, it's obvious, mama'nem probably can't stand me I'm sure they're tired of this look that you have when you're antsy We gon' fuck around, mm We gon' fuck around and triple through triplets of babies right now And that might break the record and no, that don't mean you're fertile That means we're fuckin' reckless, plus we don't use protection I find myself reading old text messages when I'm bored We find ourselves sexting 'til that connection is restored I know that sounds immature, but if we never grow up Then I wish you good luck on the seats thats inside this Porsche Come to me, come, come to me Look at what you've done to me You put a gun to me Then you brought the sun to me Shine like blood diamonds Learning to have patience only cause you are timeless The universe energy doesn't lie And this chemistry is infinity at a million times I wrote a million rhymes describing your star power And after 24 bars, you get 24 hours All that I know is right now Nothing's for sure but, right now Gotta get yours like, right now Like, right now All that I know is right now Nothing's for sure but, right now Gotta get yours like, right now Like, right now Ah, ah I been through some shit, man But I be on my shit, man I decided That what you give is what you're given So I been tryna do it right I been doin' like Whatever gets me through the night What a life I'm steady always on the go You steady always on the go We steady losing all control What a life What a life What a life What a life They say the truth ain't pretty But coming from that pretty mouth, the truth is fitting 'Cause you ain't never talkin' loud and you know plenty Yeah, you know what I'm talkin' bout 'cause you just get me Yeah, you so pretty If everything is dipped in gold, then, baby, it will never grow Everything sweet ain't sugar-coated What a life What a life What a life What a life What a life What a life that I've been given What a life What a life that I've been living What a life What a life we die to live in What a life",0
Cledus T. Judd,It's A Great Day To Be A Guy,"Parody of ""It's A Great Day To Be Alive"" by Travis Tritt (Darrell Scott) I got my socks dryin in the microwave Hair on my back I don't plan to shave I got the house to myself while the wife's away I'll be rockin all night Yeah I think I'll drink me an ice cold brew Lounge in my boxers like I used to do There'll be no Ally McBeal on the tube No...I'll be watchin the fight Well it's a great day to be a guy Playin cards my buddies until sunrise You know I never thought that my neighbor would Be sunbathing topless Lord she sure looks good I caught a ten pound bass out on the lake Played 18 holes with my best friend Jake Best balls I hit was when I stepped on a rake (FORE) (oh God) Oh it wuddn't too bright (Gee whiz) Now I look in the fridge what do I see? Last night's pizza starin back at me Pepperoni and anchovies What a beautiful sight Well it's a great day to be a guy Buck naked in my lawn chair swattin at flies Got some hot dogs on the charcoal grill Don't want to burn my wieners but I probably will That fried baloney And cheese macaroni Tasted good this afternoon But now I'm passin Some serious gas an I might have to leave the room P UUUUUUUUUUUUU Well I might go get me a new hairdo Spend a couple hours at a tanning booth Might even get me a gold front tooth (muffled as if a patient in a dentist chair) Oh yeah yeah And it's a great day to be a guy But when my wife gets home she's gonna tan my hide I'll be hung over but a-lookin good From a week of reliving my bachelorhood It's a great day to be a guy But another week of this and I'll probably die I Tend to party harder than I should When my wifes not here to make me be good Yay whooo",0
Susie Tallman,I've Been Working on the Railroad,"I've been working on the railroad All the live-long day I've been working on the railroad Just to pass the time away Can't you hear the whistle blowing Rise up so early in the morn; Can't you hear the captain shouting ""Dinah, blow your horn!"" Dinah, won't you blow Dinah, won't you blow Dinah, won't you blow your horn? Dinah, won't you blow Dinah, won't you blow Dinah, won't you blow your horn? Someone's in the kitchen with Dinah Someone's in the kitchen I know Someone's in the kitchen with Dinah Strummin' on the old banjo! And singin' fee, fie, fiddly-i-o Fee, fie, fiddly-i-o-o-o-o Fee, fie, fiddly-i-o Strummin' on the old banjo I've been working on the railroad All the live-long day I've been working on the railroad Just to pass the time away Can't you hear the whistle blowing Rise up so early in the morn; Can't you hear the captain shouting ""Dinah, blow your horn!"" Dinah, won't you blow Dinah, won't you blow Dinah, won't you blow your horn? Dinah, won't you blow Dinah, won't you blow Dinah, won't you blow your horn? Someone's in the kitchen with Dinah Someone's in the kitchen I know Someone's in the kitchen with Dinah Strummin' on the old banjo! And singin' fee, fie, fiddly-i-o Fee, fie, fiddly-i-o-o-o-o Fee, fie, fiddly-i-o Strummin' on the old banjo",1
