Artist,TrackName,Lyrics,AgeAppropriate
PAW Patrol,PAW Patrol Opening Theme,"PAW Patrol, PAW Patrol Well be there on the double Whenever theres a problem Round Adventure Bay Ryder and his team of pups Will come and save the day Marshall, Rubble, Chase Rocky, Zuma, Skye Yeah, theyre on the way PAW Patrol, PAW Patrol Whenever youre in trouble PAW Patrol, PAW Patrol Well be there on the double No jobs too big No pups too small PAW Patrol, were on a roll So here we go PAW Patrol Whoaohohoh PAW Patrol Whoaohohohoh PAW Patrol",1
Sir Mix-A-Lot,Posse On Broadway,"Me and Kid Sensation at home away from home In the black Benz limo with the cellular phone Im calling up the posse its time to get rippin A freak in each sunroof to keep you suckas trippin Everybodys looking if youre jealous turn around The AMG kit keeps us closer to the ground Were getting good grip from the 50 series tires The Alpines bumping but I need the volume higher Cause the 808 kick drum makes the girlies get dumb Were rolling Rainier and the jealous wanna get some Every time we do this sucka mcs wanna battle Im the man they love to hate, the JR Ewing of Seattle Picked up the posse on 23rd and Jackson Heading for the strip, yes were looking for some action The limos kinda crowded, the whole car was leaning back Maharajis watching TV with two girlies on his lap On Martin Luther King the set looks kinda dead We need a new street so posse move ahead We all look kinda swass, the crew you cant forget The Mixalot posse cold ripping up the set My posses on Broadway My posses on Broadway Posse up Rollin in, my posse was getting kinda bored Theres not another posse with more points scored We dont walk around like criminals or flex like big gorillas My homeboy Kid Sensation is the teenage lady killa Maharajis on the def side dancing like a freak The girlies see his booty and their knees get weak Larry is the white guy people think hes funny A real estate investor who makes a lot a money Clocking lots a dollars, we all got gold Cruising in this Benz and aint got no place to go Wheeling 23rd we saw nothing but thugs The girlies was too skinny from smoking all them drugs Cause the rock man got em and their butts just drop The freaks look depressed because the Benz wont stop At 23rd and Union the driver broke left Kevin shouted Broadway its time to get def My girl blew me a kiss she said I was the best Shes looking mighty freaky in her black silk dress The closer that we get, the crazier I feel My posses on Broadway, its time to get ill Cruising Broadway and my wheels spin slow Rolling with your posse is the only way to go The girlies by the college was looking for a ride We tried to pick em up but we had no room inside We put em on the trunk we put em on the hood Some sat up with the driver they made him feel good The posses getting bigger, theres much too many freaks My muffler is dragging, my suspensions getting weak Now the freaks are getting hungry  MixaLots treatin We stopped at Taco Bell for some Mexican eatin But Taco Bell was closed the girls was on my tip They said, Go back the other way well stop and eat at Dicks Dicks is the place were the cool hang out The swass like to play and the rich flaunt clout Posse to the burger stand so big we walk in twos Were getting dirty looks from those other sucker crews Kid Sensation dropped a 20 and didnt even miss it Skeezer from another crew, she picked it up and kissed it Her boyfriends illin, he went to slap her face My homeboy PLB cold sprayed the boy with mace Cause I never liked a punk who beat up on his girl If you dont have game then let her leave your world We took his girl with us With him she rode the bus She gave the boy the finger and the sucker starts to cuss Boy, I got a def posse you got a bunch a dudes Youre broke cold crying about the rock man blues Ya beat up on your girl and now your all upset Shes with the MixaLot posse on the Broadway set",0
Beyoncé,Crazy In Love (feat. JAY-Z),"Intro JAYZ  Beyonce  Yes Woo, ow So crazy right now Most incredibly Its your girl, B Yes, woo Its your boy, Young You ready Uhoh, uhoh, uhoh, oh no, no  Ow  Uhoh, uhoh, uhoh, oh no, no Uhoh, uhoh, uhoh, oh no, no Uhoh, uhoh, uhoh, oh no, no Chyeah History in the making Part two Its so crazy right now I look and stare so deep in your eyes I touch on you more and more every time When you leave, Im beggin you not to go Call your name two, three times in a row Such a funny thing for me to try to explain How Im feelin, and my pride is the one to blame Yeah, yeah Cause I know I dont understand Just how your love can do what no one else can Got me looking so crazy right now Your loves got me looking so crazy right now Your love Got me looking so crazy right now Your touch got me looking so crazy right now Your touch Got me hoping youll page me right now Your kiss got me hoping youll save me right now Looking so crazy, your loves got me looking Got me looking so crazy in love Uhoh, uhoh, uhoh, oh no, no Uhoh, uhoh, uhoh, oh no, no Uhoh, uhoh, uhoh, oh no, no Uhoh, uhoh, uhoh, oh no, no When I talk to my friends so quietly Who he think he is Look at what you did to me Tennis shoes, dont even need to buy a new dress If you aint there, aint nobody else to impress Its the way that you know what I thought I knew Its the beat that my heart skips when Im with you But I still dont understand Just how your love can do what no one else can Got me looking so crazy right now Your loves got me looking so crazy right now So crazy, your love Got me looking so crazy right now Your love Your touch got me looking so crazy right now Oh, your touch Got me hoping youll page me right now Yeah Your kiss got me hoping youll save me right now Hey Looking so crazy, your loves got me looking  Chyeah  Got me looking so crazy in love  Chyeah  Im looking so crazy, your loves got me looking  Woo  Got me looking so crazy in love  Im warmed up now, lets go  Young Hov, yall know when the flow is loco  No, no  Young B and the ROC, uhoh  Oh, no  OG Big Homie, the one and only  No, no  Stick bony, but the pockets is fat like Tony Soprano  No, no, no  The ROC handle like Van Exel I shake phonies, man, you cant get next to The genuine article, I do not sing, though I sling, though, if anything, I bling, yo A star like Ringo, war like a Green Beret Oh You crazy Bring your whole set Oh JAYZ in the Range, crazy and deranged They cant figure him out, they like, Hey, is he insane Yes, sir, Im cut from a different cloth My texture is the best fur, chinchilla Ive been iller than chain smokers Uhoh, uhoh, uhoh, oh no, no How you think I got the name Hova Uhoh, uhoh, uhoh, oh no, no I been realer, the games over Fall back, Young Uhoh, uhoh, uhoh, oh no, no Ever since I made the change over to platinum Uhoh, uhoh, uhoh, oh no, no The games been a wrap, one Got me looking so crazy, my baby Im not myself lately, Im foolish, I dont do this Ive been playing myself, baby, I dont care Cause your loves got the best of me And, baby, youre making a fool of me You got me sprung and I dont care who sees Cause baby, you got me, you got me You got me so crazy, baby Hey Got me looking so crazy right now Your love Your loves got me looking so crazy right now Looking crazy Got me looking so crazy right now Your touch got me looking so crazy right now Baby, your touch Got me hoping youll page me right now Yeah, babe Your kiss got me hoping youll save me right now Oh Looking so crazy, your loves got me looking Yeah Got me looking so crazy in love Woah Got me looking so crazy right now Your loves got me looking so crazy right now Your love Got me looking so crazy right now Your touch got me looking so crazy right now Your touch Got me hoping youll page me right now Your kiss got me hoping youll save me right now Looking so crazy, your loves got me looking Got me looking so crazy in love",1
The Weeknd,Can't Feel My Face,"And I know shell be the death of me At least well both be numb And shell always get the best of me The worst is yet to come But at least well both be beautiful And stay forever young This I know, uh This I know She told me, Dont worry About it She told me, Dont worry No more We both know we cant go Without it She told me, Youll never Be aloohohooh I cant feel my face when Im with you But I love it But I love it, oh I cant feel my face when Im with you But I love it But I love it, oh And I know shell be the death of me At least well both be numb And shell always get the best of me The worst is yet to come All the misery was necessary When were deep in love This I know Girl Girl, I know, uh I cant feel my face when Im with you But I love it But I love it, oh I cant feel my face when Im with You I cant feel my face But I love it But I love it But I love it I cant feel my face, oh I cant feel my face when Im with you When Im with you But I love it But I love it, yeah But I love it But I love it, oh I cant feel my face I cant feel my face when Im with When Im with you you But I love it But I love it But I love it Girl, I love it, oh Oh Ohoh Oohooh She told me, Dont worry About it She told me, Dont worry No more We both know we cant go Cant go Without it She told me, Youll never Be aloohoh Ooh I cant feel my face when Im with you I cant feel my face, girl But I love it But I love it, yeah But I love it Oh, I love it, yeah oh I cant feel my face when Im with You Said, I cant feel my face But I love it But I love it But I love it Girl, I love it, oh I cant feel my face I cant feel my face when Im with When Im with you you But I love it Know I love it, girl But I love it Dont you think I do, oh I cant feel my face I cant feel my face when Im with When Im with you you I cant feel my face, girl But I love it When Im with you, baby But I love it Said, when Im with you, baby, oh I cant feel my fa Uh Hey",0
Twilight Sparkle,Equestria Girls (Cafeteria Song),"Hey, hey everybody, weve got somethin to say We may seem as different as the night is from day But you look a little deeper, and you will see That Im just like you and youre just like me, yeah Hey, hey everybody, were here to shout That the magic of friendship is what its all about Yeah, we thought we were different as the night is from the day Until Twilight Sparkle helped us see another way So get up, get down if youre gonna come around We can work together, helping Twilight win the crown So get up, get down cause its gonna make a sound If we work together, helping Twilight Sparkle win the crown Hey, hey, hands up now Were sendin a message to the crowd Hands wave up, then come down We party together, all around Generous, honesty, laughter, kindness, loyalty Twilight helped us each to see All that we can be So get up, get down if youre gonna come around We can work together, helping Twilight win the crown So get up, get down cause its gonna make a sound If we work together, helping Twilight Sparkle win the crown Im gonna be myself, no matter what I do And if were different, yeah, I want you to be true to you If you follow me, well put our differences aside Well stick together and start working on that school pride Jump up, make a sound Hey Stomp your hooves, turn around Start now, make a change, gonna come around Jump up, make a sound Hey Stomp your hooves, turn around Canterlot Wondercolts, help her win the crown Jump up, make a sound Hey Stomp your hooves, turn around Start now, make a change, gonna come around Jump up, make a sound Hey Stomp your hooves, turn around Canterlot Wondercolts, help her win the crown Jump up, make a sound Hey Stomp your hooves, turn around Start now, make a change, gonna come around Jump up, make a sound Hey Stomp your hooves, turn around Canterlot Wondercolts, help her win the crown Yeah",1
Michael Franti & Spearhead,Say Hey (I Love You) (feat. Cherine Anderson),"Come down selecta Ayy, uhhuh, woo Thats right Yeah, yeah, yeah, yeah, yeah Uhhuh, uhhuh This one goes out to you and yours, worldwide I say, Hey, Ill be gone today But Ill be back all around the way It seems like everywhere I go The more I see, the less I know But I know I know one thing One thing, that I love you Baby girl I love you, I love you, I love you Its true Ive been a lot of places all around the way Yeah Ive seen a lot of joy, and Ive seen a lot of pain But I dont want to write a love song for the world I just want to write a song about a boy and a girl Junkies on the corner always callin my name Okay And the kids on the corner playing ghetto games When I saw you gettin down, girl, I hope it was you And when I look into your eyes, I knew it was true Hahaha I say, Hey, Ill be gone today But Ill be back all around the way Uhhuh It seems like everywhere I go The more I see, the less I know But I know I know one thing One thing, that I love you Baby girl I love you, I love you, I love you Haha Now, Im not a highly metaphysical man But I know when the stars are aligned, you can Okay Bump into a person in the middle of the road Look into their eyes, and you suddenly know Rocking in the dance hall, moving with you Rockin, rockin, woo Dancin in the night light in the middle of June My momma told me, dont lose you Cause the best luck I had was you True I say, Hey, Ill be gone today But Ill be back all around the way You Promise It seems like everywhere I go The more I see, the less I know The more I see, the less I know But I know I know one thing One thing, that I love you Baby girl I love you, I love you, I love you And I say, Rockin in the dance hall, moving with you I say, Hey momma, hey momma, close to you Rocking in the dance hall, moving with you I say, Hey poppa, hey poppa, close to you Rocking in the dance hall moving with you I say, Hey momma, hey momma, close to you Rocking in the dance hall, moving with you I say, Hey momma, hey momma, hey momma, hey momma Hey momma, hey momma, hey momma, hey momma What you gonna do Well, my momma told me, dont lose you Cause the best luck I had was you Awe And I know one thing, that I love you Ahh I say, Hey, Ill be gone today Okay But Ill be back all around the way You promise It seems like everywhere I go The more I see, the less I know I say, Hey, Ill be gone today But Ill be back all around the way It seems like everywhere I go The more I see, the less I know But I know I know one thing One thing, that I love you Baby girl I love you, I love you, I love you Uhhuh, uhhuh I love you, I love you, I love you Rocking in the dance hall, Im moving with you I love you, I love you, I love you Its true, its true I love you Haha, I love you Ha, I love you Haha, haha Rockin in the dance hall, moving with you I say, Hey poppa, hey poppa Hey momma, hey momma Rockin in the dance hall, moving with you Come on, hey poppa, hey poppa Hey momma, hey momma Woo",0
Culture Club,Time (Clock Of The Heart),"Dont put your head on my shoulder Sink me in a river of tears This could be the best place yet But you must overcome your fears Ooh, in time, it could have been so much more The time is precious, I know In time, it could have been so much more The time has nothing to show Because time wont give me time And time makes lovers feel Like theyve got something real But you and me we know Theyve got nothing but time And time wont give me time Wont give me time Time, time, time Dont make me feel any colder Time is like a clock in my heart Touch, we touch, was the heat too much I felt I lost you from the start Because time wont give me time And time makes lovers feel Like theyve got something real But you and me, we know Theyve got nothing but time And time wont give me time Wont give me time Time, time, time Because time wont give me time And time makes lovers feel Like theyve got something real But you and me, we know Theyve got nothing but time And you know time wont give me time And time makes lovers feel Like theyve got something real But you and me, we know Theyve got nothing but time And you know time wont give me time And time makes lovers feel Like theyve got something",0
Dua Lipa,Break My Heart,"Ive always been the one to say the first goodbye Had to love and lose a hundred million times Had to get it wrong to know just what I like Now Im falling You say my name like I have never heard before Im indecisive, but, this time, I know for sure I hope Im not the only one that feels it all Are you falling Centre of attention You know you can get whatever you want from me Whenever you want it, baby Its you in my reflection Im afraid of all the things it could do to me If I wouldve known it, baby I wouldve stayed at home Cause I was doing better alone But when you said, Hello I knew that was the end of it all I shouldve stayed at home Cause now there aint no letting you go Am I falling in love with the one that could break my heart Oh no, I was doing better alone But when you said, Hello I knew that was the end of it all I shouldve stayed at home Cause now there aint no letting you go Am I falling in love with the one that could break my heart I wonder, when you go, if I stay on your mind Two can play that game, but you win me every time Everyone before you was a waste of time Yeah, you got me I wouldve stayed at home Cause I was doing better alone But when you said, Hello I knew that was the end of it all I shouldve stayed at home I wouldve stayed at home cause I Cause now there aint no letting you go Am I falling in love with the one that could break my heart Oh no, I was doing better alone But when you said, Hello I knew that was the end of it all I shouldve stayed at home Cause now there aint no letting you go Am I falling in love with the one that could break my heart Ooh, break my heart Ooh, break my heart Ooh Am I falling in love with the one that could break my heart I wouldve stayed at home Cause I was doing better alone But when you said, Hello I knew that was the end of it all I shouldve stayed at home I wouldve stayed at home cause I Cause now there aint no letting you go Am I falling in love with the one that could break my heart Oh no Oh no, I was doing better alone But when you said, Hello I knew that was the end of it all I shouldve stayed at home Cause now there aint no letting you go Am I falling in love with the one that could break my heart",1
Kevin Bloody Wilson,Hey Santa Claus,"Quite often I get to thinking how as kids we got by Like at Christmas time at our house we couldnt even afford a fire But we made do with what we had back then when I was young Dad used to suck a peppermint and wed all sit around his tongue We couldnt afford no sparkling tinsel for our Christmas tree So wed just wheel old Granddad in and make the old cunt sneeze ahhCHOO wheel him round the other side nanna But things changed pretty bloody quick, Ive got kids now of me own And I heard em unwrap their pressies, last night when I got home Hey Santa Claus you cunt, wheres me fuckin bike Ive unwrapped all this other junk and theres nothing that I like I wrote you a fuckin letter and I come to see you twice You worn out geriatric fart, you forgot me fuckin bike If Id a wanted a pair of bloody thongs, I would have bloody asked And this cowboy suit and ping pong set you can shove right up your arse Youve stuffed me bloody order up, its enough to make you spew But its not just me whos snakey, me sisters dirty too Hey Santa Clause you cunt, wheres me fuckin pram You promised me youd bring me one, you remember who I am Cause Im the little girl what you made sit right on your hand Ill give you fuckin ho ho ho, you forgot me fucking pram Next time I come to see ya Im gonna punch you in the guts And Ill let your fuckin reindeer go and kick Rudolf in the nuts You just wait til next year, when you get back to that store And me and me little sister come stomping through the door And well say, yeah you wait for it Hey mums and dads you smell his breath and check his bloodshot eyes And dont listen to him boys and girls cause he tells fucking lies Hes just a piss tank and a pervert, and hes not even very bright Cause the old fuckin wanker forgot me fuckin bike Hey Santa Claus you cunt, wheres me fuckin bike Ive unwrapped all this other junk and theres nothing that I like I wrote you a fuckin letter and I come to see you twice You worn out geriatric fart, you forgot me fuckin bike Fuckin dob you in you old cunt Tell me old man on you, hell punch your fuckin lights out I saw mummy sucking Santa Claus",0
Eric Bellinger,G.O.A.T.,"Shawty bad, slim, thick She my drug, she my fix And Im all up in her mix She be mixin with the wrist She the plug, she finesse She the one they call the GOAT She dont stress, she dont trip And she fuck with all my bros So if I gotta choose someone Then it must be her she been here since day one I guess Ima have to call her bae I guess Ima have to call her bae I guess we gon have to go hit London, Paris and Montego Bay I guess Ima have to call her bae I guess she gon have to scream my name Now every time that she come to the crib Ima break her back like I break that bank I guess Ima have to call her bae I guess Ima have to call her bae I guess Ima have to call her bae I guess Ima have to call her bae I guess, I guess, I guess Its about time that you get what you need and what you deserve This love been buzzin like bees Im thinkin the end, we been through the worst My sign match your sign I gotta thank God for the universe Aint had a nigga like me, this is new to her Girlfriends like sheesh, what he do to her Im on, yeah, Im on Blast that song, cant do wrong I sure your ass could agree She my right hand, no pledge of allegiance GOAT, yeah, she the GOAT I brag and I boast Niggas from the past wanna take my place Since they played dumb, Ima call her bae She the GOAT, she the GOAT She the GOAT, she the GOAT Greatest of all time, yeah, yeah, yeah, yeah Gucci on all the time, yeah, yeah, yeah, yeah She the GOAT, she the GOAT She the GOAT, she the GOAT Greatest of all time, yeah, yeah, yeah, yeah Gucci on all the time, yeah, yeah, yeah, yeah Shawty bad, slim, thick She my drug, she my fix And Im all up in her mix She be mixin with the wrist She the plug, she finesse She the one they call the GOAT She dont stress, she dont trip And fuck with all my bros Its Eazy",0
Aaryan Shah,Intoxicated,"Intoxicated Its you Im chasing One more taste of you and Ill be fucking wasted I heard youre crazy And that youll hurt me, baby But how could I go back to anyone before you, baby For you, I left my love, I left my home Are you just gonna ruin me and go And use me till Im no good anymore If you do, then what do I still have to lose If I let you take control If I ever let you take control Will you ever let me go Baby, will you ever let me go And if I let you take my soul If I ever let you take my soul Will I ever make it home Intoxicated I think Im faded How did I end up so deep I cant escape it Its overrated Ill never make it But how could I go back to anything before this, baby For you, I left my love, I left my home Are you just gonna ruin me and go And use me till Im no good anymore Till Im no good anymore If you do, then what do I still have to lose If I let you take control If I let you take, if I ever let you take control Will you ever let me go Baby, will you ever let me go And if I let you take my soul If I ever let you take my soul Will I ever make it home If I ever let you take control If I ever let you take my soul Baby, will you ever let me go",0
Ariana Grande,my hair,"Said Ima give you some instructions That you cant be scared to try I want you to touch it softly Like the way you do my mind It got body and its smooth to touch The same way as my skin But dont you be scared To run your hands through my hair Baby, cause thats why its there Come run your hands through my hair Ooh, baby, so dont you be scared So come run your hands through my hair Its been way long overdue Just like these inches down my back Usually dont let people touch it But tonight, you get a pass Spend my dimes and spend my time To keep it real, sometimes its tracks But I dont care, mmm So run your hands through my hair Baby, cause thats why its there Come run your hands through my hair Ooh, baby, so dont you be scared So come run your hands through my hair Know this aint usually me But I might let it down for ya Mmm This aint usually me Usually me But I might let it down for ya So come run your hands through my hair Said, oh, baby, cause thats why its there So come run your hands through my hair Ooh, dont you be scared Come run your hands through my hair Ohoh, ohoh Ohoh, ohoh",0
Artemas,i like the way you kiss me,"I like the way you kiss me I like the way you, uh I like the way you kiss me, I can tell you miss me I can tell it hits, hits, hits, hits Not tryna be romantic, Ill hit it from the back Just so you dont get attached Tached, tached, tached I like the way you kiss me, I can tell you miss me I can tell it hits, hits, hits, hits Not tryna be romantic, Ill hit it from the back Just so you dont get attached Tached, tached, tached You bite my lip just for the taste Youre on your knees, Im on the case You take the heat and with such grace You say were done, but here you stay Said youre scared Ill let you down Ill let you down Stick around and youll find out And youll find out But dont you wanna make me proud Dont you wanna make me proud Cause Im so proud, baby, Im so proud of you Do I stress you out Can I help you out Does it turn you on when I turn you round Can we make a scene Scene Can you make it loud Loud Cause Im so proud, baby, Im so proud of you So proud of you Mm, so proud of you",0
Meghan Trainor,Lips Are Movin,"If your lips are movin If your lips are movin If your lips are movin, then youre lyin, lyin, lyin, baby If your lips are movin If your lips are movin Oh, ooh If your lips are movin, I said youre lyin, lyin, lyin, baby Boy, look at me in my face Ah Tell me that youre not just about this bass Uh You really think I could be replaced Nah, I come from outer space Hey And Im a classy girl, Ima hold it up You full of somethin, but it aint love And what we got, straight overdue Go find somebody new You can buy me diamond earrings And denynyny, nynyny, denyny But I smell her on your collar So goodbyebyebye, byebyebye I know youre lyin Lyin Cause your lips are movin Movin Tell me, do you think Im dumb I might be young Young But I aint stupid Stupid Talking around in circles with your tongue I gave you bass Bass You gave me sweet talk Sweet talk Sayin how Im your number one Woohoo But I know you lyin Lyin Cause your lips are movin Movin Baby, dont you know Im done Hey If your lips are movin If your lips are movin If your lips are movin, then youre lyin, lyin, lyin, baby Hey If your lips are movin If your lips are movin Oh If your lips are movin, then youre lyin, lyin, lyin, lyin Hey Hey baby, dont you bring them tears Cause its too late, too late, baby, oh Hey You only love me when youre here Youre so twofaced, twofaced, babe, oh You can buy me diamond earrings And denynyny, nynyny, denyny Yes you can, babe But I smell her on your collar So goodbyebyebye, byebyebye Hey I know youre lyin Lyin Cause your lips are movin Movin Tell me, do you think Im dumb I might be young Young But I aint stupid Stupid Talking around in circles with your tongue I gave you bass Bass You gave me sweet talk Sweet talk Sayin how Im your number one But I know you lie I know you lie Cause your lips are movin Movin Baby, dont you know Im done Come on, say If your lips are movin Hey, hey If your lips are movin Hey, hey If your lips are movin, then youre lyin, lyin, lyin If your lips are movin Alright now If your lips are movin I wanna hear yall sing it with me If your lips are movin, then youre lyin, lyin, lyin Here we go I know youre lyin Woo, lyin Cause your lips are movin Movin Tell me, do you think Im dumb Oh I might be young Young But I aint stupid Stupid, no Talking around in circles with your tongue I gave you bass Bass You gave me sweet talk You gave some sweet talk Sayin how Im your number one But I know you lie I know you lie Cause your lips are movin Your lips are movin Baby, dont you know Im done",1
Nelly Furtado,Promiscuous,"Am I throwin you off Nope Didnt think so How you doin, young lady That feelin that youre givin really drives me crazy Youre dope, have a player bout to choke I was at a loss for words first time that we spoke You lookin for a girl thatll treat you right You lookin for her in the daytime with the light You might be the type if I play my cards right Ill find out by the end of the night You expect me to just let you hit it But will you still respect me if you get it All I can do is try, gimme one chance Chance Whats the problem I dont see the ring on your hand Hand Ill be the first to admit it Im curious about you, you seem so innocent You wanna get in my world, get lost in it Boy, Im tired of runnin, lets walk for a minute Promiscuous girl, wherever you are Im all alone, and its you that I want Promiscuous boy, you already know That Im all yours, what you waitin for Promiscuous girl, youre teasin me You know what I want, and I got what you need Promiscuous boy, lets get to the point Cause were on a roll, you ready Roses are red, some diamonds are blue Chivalry is dead, but youre still kinda cute Hey, I cant keep my mind off you Where you at Do you mind if I come through Im out of this world, come with me to my planet Get you on my level, do you think that you can handle it They call me Thomas, last name Crown Recognize game, Ima lay mines down Im a big girl, I can handle myself But if I get lonely, Ima need your help Pay attention to me, I dont talk for my health I want you on my team So does everybody else Shh, baby, we can keep it on the low  Low  Let your guard down, aint nobody gotta know  Know  If you with it, girl, I know a place we can go What kind of girl do you take me for Dont be mad, dont get mean Dont get mad, dont be mean Hey, dont be mad, dont get mean Dont get mad, dont be mean Wait, I dont mean no harm I can see you with my tshirt on I can see you with nothin on Feelin on me before you bring that on Bring that on You know what I mean Girl, Im a freak, you shouldnt say those things Im only tryna get inside of your brain To see if you can work me the way you say Its okay, its all right I got somethin that you gon like Hey, is that the truth, or are you talkin trash Is your game MVP like Steve Nash Promiscuous girl, wherever you are Im all alone, and its you that I want Promiscuous boy, Im callin your name But youre drivin me crazy the way youre makin me wait Promiscuous girl, youre teasin me You know what I want, and I got what you need Promiscuous boy, were one and the same So we dont gotta play games no more Eheh, eheh, ahahah Eheh, eheh, ahahah Eheh, eheh, ahahah Eheh, eheh, ahahah Mm, mm, mm, mm Mm, mm, ahahah Eheh, eheh, ahahah Eheh, eheh, ahahah",0
Tory Lanez,Say It,"Just keepin it honest You wouldnt want a young nigga if I wasnt whippin this foreign Thats why I came back, top down You gon have to do more than just Say it You gon have to do less when you Do it So mama you know I Show it Always want you to Prove it You gon have to do more than just Say it You gon have to do less when you Do it So mama you know I Show it So you gon need to more than just Prove it And you know, you know And you know, in this foreign car, let it go And you know, you know And you know, in this foreign car, let you know How you know that I want you And you want me But I now know You know I know that this aint right Cause you want me cause I got dough Ever since you walked in inside my foreign, slam my door You know I know that you been on it But I been on it on the low So let a young nigga get down on it, yeah Love when you spin round on it, yeah Even though a young nigga want you Shawty, I promise the truth And when I come down on it, yeah You love when Im down on it, yeah Fuck around, spend time on it, yeah Thats why I came back top down Gots to break it down for you to let you know You know its things you know Im down for Aint gon act like you aint bout my dough You know I know, but girl, you know Im down for Take your time to find you I wont hesitate to take the time to waste, no, baby Bringin out the foreign out to play You know its things it takes Say it, baby, do it, baby Show it, baby, prove it, baby Say it, baby, do it, baby Show it, baby, prove it, baby All Im tryin to say I just wanna see your body move in different ways All I wanna do is come close to you You make me come through, I get so close to you",0
Doja Cat,Cyber Sex,"I wanna touch on you On you You see me in my room My room Wish you were here right now Right now All of the things Id do I wanna get freaky on camera I love when we get freaky on camera We freak on the cam Love at first sight, just a link to the Gram Pussy all pink with a tan And I play with it til my middle fingers are cramped up Swipe right cause he thick and he handsome Love a sneak peek, when you free Can we cam up No shot to the screen, put your hands up Make it pop in your face like a Samsung And thats my nigga, better yet, thats my hitta He dont leak nudes, and if you do you could go missin Met him on Tinder, he just swipe left on bitches And he dont even scroll through Insta Less he going through my pictures I wanna touch on you On you You see me in my room My room Wish you were here right now Right now All of the things Id do I wanna get freaky on camera I love when we get freaky on camera Is you into that Into that, is you into that Uhuh Lets break the internet Internet, on the internet, ohoh We do it the best It the best, doin it the best, uhuh When we have cybersex Cybersex, havin cybersex, ohoh When he off work, he calling me on Skype Yeah Trust me when I meet him, Im fucking him on sight Yeah Lemme see you beat it, Im feelin just like Mike Okay, okay Huh, oh, surf that til I drown in all of your pics Cant scroll down cause some of them dicks Ya Think of my parents going through my shit My shit, my shit Huh, oh, cant give head, you give me the FaceTime Nigga, you a creep, I saw you on Dateline You aint gettin pussy, you fucking an AI Huh, oh, what a time to be alive Living in the future, blinging on my hotline I wanna touch on you On you You see me in my room My room Wish you were here right now Right now All of the things Id do I wanna get freaky on camera I love when we get freaky on camera I wanna touch on you On you You see me in my room My room Wish you were here right now Right now All of the things Id do I wanna get freaky on camera I love when we get freaky on camera",0
Rainbow High,My Heart Wants To Be A Star (Sung by Sabrina St. Cloud),They say things happen for a reason I gotta do what I believe in Im looking for something more So what am I waiting for I just need to walk through that door Cause you know that my dreams Are finally set free And I know I need To be what Im meant to be You see its my time And now I gotta shine I cant deny this feeling in my heart My heart just wants to be a star I hoped wed burn bright together But we faded away Away Im standing at now or never And what can I say Its a whole brand new day Cause I know my dreams Are finally set free And I know I need To be what Im meant to be You see its my time And now I gotta shine I cant deny this feeling In my heart My heart My heart just wants to be A star Star My heart just wants to be a star Star Starrr,1
USHER,Good Kisser,"Make every minute worth it, baby This for Ursher, baby Watch this I done been around the world, I done kissed a lot of girls So Im guessing that its true, huh Make me holla and I bet a million dollars Dont nobody kiss it like you, ha Dont nobody kiss it like you Dont nobody kiss it like you, bang, bang, bang Dont nobody kiss it like you, dont nobody kiss it like you, uh, ha Its 5 in the morning Kush is rolling while she making steak and eggs, yeah Dondahdondon At 5 in the morning We can only be about to do one thing What Dondahdondon See, I told her, the devil is a lie Them other girls cant compete with mine You do it so good, you fuck my mind You pull it out, then you open wide You make me wan tap out and retire Them pretty lips leave me so inspired I think that she a winner She could be a keeper Cause shes such a good kisser Got lipstick on my leg Oh, baby, oh, oh Shes such a good kisser Ima rain on this parade Oh, baby, oh Listen, let me tell ya something, uh I done been around the world, I done kissed a lot of girls So Im guessing that its true, yeah Make me holla and I bet a million dollars Dont nobody kiss it like you, ha Dont nobody kiss it like you Dont nobody kiss it like you, bang, bang, bang Dont nobody kiss it like you, dont nobody kiss it like you This girl, she my hero Get dinero, euros, pesos, francs and yen, ha Dondahdondon I aint one to trick off either Im staring at your barrel Pull the trigger, chitty, chitty, bang, bang Ah, dondahdondon Whatever you want, I told her The devil is a lie Them other girls cant compete with mine You do it so good, you fuck my mind You pull it out, then you open wide You make me wan tap out and retire Them pretty lips leave me so inspired I think I got a winner Could be a keeper Cause shes such a good kisser Kisser Got lipstick on my leg Oh, babe Oh, baby, oh Shes a good kisser Shes a good kisser Ima rain on this parade Oh, baby, oh Listen, the only thing I know You give it to me, baby, with good flow Dont ever run it back, come on, keep going Just give it to me, give it up to me, give it up to me I, I cant keep my control Every time that I see you hit that floor She keep on giving it to me, I want more Now come on, baby, now give it to me, give it up to me Hey, yeah Kiss it good, kiss it right Keep it up, we be kissing all night We be kissing all night Kiss it good, kiss it right Ohoh Keep it up, we be kissing all night Ooh Kiss it good, kiss it right Keep it up, we be kissing all night Kiss it good, kiss it right Oh, ow Keep it up, we be kissing all night Shes a kisser Good kisser Got lipstick on my leg Oh, baby, oh, oh Ohoh Shes a kisser Good kisser Ima rain on this parade Rain on this parade Oh, baby, oh, oh, ohoh",0
